revenue,net_profit,debt_to_equity,fraud_score,avg_balance,expected_decision,profit_margin,debt_ratio,balance_to_revenue,profit_to_balance,fraud_risk_level,fraud_revenue_interaction,profit_debt_interaction,log_revenue,log_avg_balance
89124.77283000709,5379.990830809616,0.1713020577305243,27.01630500363129,23822.65674581395,APPROVE,0.06036470736448539,0.1462492587628792,0.2672955676560579,0.22583504804748417,0,0.024078220461548228,921.6034998890402,11.39780382898343,10.078434346904194
8458.744347177519,992.3871244405948,0.164158299434092,44.454098072293085,2265.452388613226,APPROVE,0.11732085563878411,0.14101029002146087,0.2678237213031688,0.43805251852945565,1,0.003760258507778842,162.90858272845668,9.043074233133916,7.725971063592086
38573.14481776039,2965.6166007279257,1.0384696355336696,39.71854008498124,17172.439814049892,APPROVE,0.07688293538779485,0.5094359108576073,0.44519159366397104,0.17269628735583406,1,0.015320689986480023,3079.702790490529,10.560337507646937,9.751119272443187
64778.07381834094,4059.965394021073,1.5170652521735308,44.83885354962906,31036.440026327095,APPROVE,0.06267499409455356,0.6027119284506105,0.4791195260507976,0.13081285709885382,1,0.029045745651676502,6159.232424296388,11.078737895283515,10.342949497517402
1348150.825350841,334330.6821397451,2.3341815116426003,13.456110723261364,308198.4364862931,APPROVE,0.24799204647798906,0.7000763166288013,0.22860827638190107,1.0847903251923674,0,0.18140866777577108,780388.497025452,14.114245194194325,12.638502373463798
323591.30012138584,37041.744964968944,2.081556592158865,33.897740333383865,108408.77810311544,REJECT,0.1144707689949446,0.675488679148539,0.3350175918278676,0.34168584512349964,1,0.10969013865656824,77104.48841689856,12.687239669450086,11.593673567822835
4788.247175372706,1014.9881643226336,1.39311784849257,37.5031818250288,1442.393784494912,APPROVE,0.211974889170927,0.5821350792941927,0.30123628368926875,0.7036831240076755,1,0.0017957450444118315,1413.9981277265704,8.474128512160144,7.274752414473236
311192.80125026405,31408.10779614061,0.8935173322168309,31.5613962231809,143524.1540910727,APPROVE,0.10092813095275276,0.4718823097176235,0.4612065366372318,0.21883499676445203,0,0.09821679302061168,28063.68868798621,12.648171152226372,11.874265588653605
75345.19546892568,14036.850937159668,2.9916610504573624,46.71727435125644,16956.999400712542,APPROVE,0.1863005444447859,0.7494777268512264,0.22505747440400561,0.8277909673435403,1,0.03519922167770845,41993.500219776506,11.229848711325701,9.738494942524435
42030.71751660077,8492.120361284713,1.3359257764843215,51.86290923474193,11068.27595894504,APPROVE,0.20204557197793732,0.5719042060039051,0.2633377827674112,0.7672487018560142,1,0.021798352876345434,11344.842487647596,10.646179791228032,9.311928617867615
553132.3471735478,93550.02829065998,1.409022370556059,11.972271483552031,235490.84275760813,APPROVE,0.16912774812156886,0.5848938506249004,0.4257405012759483,0.397255482188543,0,0.06622250626696069,131814.08262769209,13.223354385565692,12.369431553866761
1279524.4520031374,184654.8754466308,0.5745090814558407,16.787830194936905,275594.41060327395,APPROVE,0.14431523771003166,0.36488140222388016,0.21538815469436468,0.6700240220490058,0,0.2148043923049837,106085.90287918653,14.061999826531956,12.526689165600093
1048174.0813555644,138744.89843796805,2.404947691374795,56.64845044811183,364513.6623357069,REJECT,0.13236818282945373,0.7063097320017165,0.3477606142142868,0.3806301732256825,1,0.5937743750866583,333674.2231884217,13.862561192271942,12.806322055508524
30380.764899191723,3638.815202285845,2.111678454766317,19.05160620045251,10105.617944103358,APPROVE,0.11977365330859906,0.6786300337464982,0.33263211040391605,0.3600784457133666,0,0.005788023689279311,7684.007663543156,10.321597868576642,9.220945730242478
87691.06118907541,20686.83247250677,0.7402318770874051,4.453800926436454,26335.410512335475,APPROVE,0.23590582884956515,0.42536393387202975,0.3003203536966246,0.78551395516759,0,0.0039055852956409987,15313.052832116371,11.381586651903419,10.178707690852862
315693.42980238097,68228.8894311052,0.3389050322859438,7.663964350139657,100507.85221890548,APPROVE,0.21612388155754586,0.2531210385454474,0.31837169459567716,0.6788413832831997,0,0.02419463191578764,23123.1139754828,12.662530030432178,11.51800108438245
1145200.4604147216,278289.8755023134,2.073447976016668,30.29756556287592,411106.5533264295,APPROVE,0.24300538213330253,0.6746325274403875,0.3589821760790699,0.6769288235630335,0,0.3469678603205072,577019.5791062023,13.951091127453905,12.92661014616994
62420.65594305834,4672.775641526641,1.998082521415292,35.70338358270189,15505.928096132104,APPROVE,0.07485944469710896,0.6664534772285273,0.24841020751651496,0.3013541409812321,1,0.02228628622618872,9336.59133582951,11.041667544518994,9.649042176988248
112272.25476569917,22024.840613490327,0.892452628294807,14.931228315491923,41720.23104461544,APPROVE,0.1961734950407288,0.4715851878939505,0.37159876348507775,0.5279175129671995,0,0.016763626694017306,19656.12689328365,11.628690953552775,10.638765415980801
17806.699680116624,4232.084326468964,2.85750433052619,27.967355013749444,7863.967416173821,APPROVE,0.23766809136420758,0.7407650350288543,0.4416296987899959,0.5381614778521127,0,0.0049800629157704035,12093.199290037079,9.787386209049032,8.970173672594264
14877.224297480236,1283.1102099673324,0.5380678861646107,12.064308765224474,6368.170255896844,APPROVE,0.08624661323313204,0.3498336393371809,0.4280482789370477,0.2014880504771663,0,0.0017948342749430134,690.4003983933522,9.607653966419354,8.759224481980919
826579.7185668994,52321.87912150103,1.3537709230235455,26.163983434572657,203479.10568615556,APPROVE,0.06329925347335551,0.575149820138212,0.24616997140813215,0.2571363725285969,0,0.21626618063938086,70831.83859264082,13.62505285459233,12.2233235183299
2452160.564922479,486077.394253889,2.836486168486037,6.263016171097786,600227.2121951857,APPROVE,0.19822412985801177,0.7393448181269939,0.24477484092244217,0.8098223212442811,0,0.15357921272237768,1378751.8056148903,14.7124804649452,13.30506521554081
140924.5270409294,23237.696706568346,1.3172092190857547,32.525434988967845,39522.60918987153,APPROVE,0.16489462263598237,0.5684463915629742,0.280452310323474,0.5879595801717331,0,0.0458363154262079,30608.908332210503,11.855986852811006,10.584653473346515
1211131.7315686245,264469.6953943398,1.951725248225848,38.202801165935945,373419.0638754512,APPROVE,0.21836575535165437,0.6612150807054091,0.3083224179023112,0.7082383332270096,1,0.46268624726871865,516172.18189173227,14.007066621457723,12.83045924157456
335464.7121882299,26150.97562877211,1.2530237540921034,50.838616621722686,108199.6726553078,APPROVE,0.0779544753252579,0.556152038706326,0.3225366744225448,0.24169181834848424,1,0.1705456189305396,32767.793655535133,12.72327503103029,11.59174286215253
44790.90976528404,9363.69476922347,0.8952240868111431,36.19557421910525,18091.45896512593,APPROVE,0.209053462371978,0.4723579090414711,0.40390916505000357,0.5175754364130296,1,0.016212326987505844,8382.605098956357,10.709782816499196,9.803250498677793
335303.44641972106,30286.439381862227,2.953535179083502,40.16190764260652,72762.23255887337,REJECT,0.09032546400954891,0.7470618181695762,0.21700412964975063,0.41623845663829606,1,0.13466426047356503,89452.06416351008,12.722794193385544,11.194966059337226
3527405.3592306417,291826.4379484181,1.2870686183136248,14.47690887902212,742172.476657942,APPROVE,0.0827311885731409,0.5627590742173043,0.21040181126781993,0.39320568618029905,0,0.5106592596495629,375600.65027765726,15.076073416426393,13.517338290858445
151501.06320778382,12552.341767433274,2.69288769066949,14.853618339714062,48112.67273206576,APPROVE,0.0828531595861986,0.7292092032675089,0.3175731688831727,0.26089470932816183,0,0.02250338970949317,33802.04663459757,11.928354522372056,10.781321672084564
3720197.4828503793,792085.6389021869,0.7668683570841499,26.731228227700186,1522115.4803579934,APPROVE,0.21291494404627642,0.4340268781256048,0.40914910764139417,0.5203847205573999,0,0.9944544796618924,607425.4125748692,15.12928758043091,14.235612345591045
863.0820758387774,157.97806340807125,0.7180036416727416,26.65058948831771,222.7015883695956,APPROVE,0.18303944413924006,0.4179290568753709,0.25803060288694485,0.7093710671963902,0,0.0002300164609790435,113.42882483140244,6.761667759476069,5.410312968916095
842227.131101894,130219.33497147248,0.1902888403650829,20.16844401116823,330533.1698716173,APPROVE,0.15461308495382386,0.15986778495437956,0.3924513443768755,0.3939675253229535,0,0.1698641073831539,24779.286244833784,13.643806196077914,12.708465321346056
193705.47928513543,23586.76014610882,1.9898337935900667,51.91348577625704,53840.13605447408,APPROVE,0.1217660968247005,0.6655332473183261,0.27794844138208985,0.4380887916450348,1,0.1005592664365193,46933.73242003071,12.174099298939597,10.893793064662008
89499.22983838969,20176.716055237903,1.1687263967989074,1.2576968831467985,41691.05326046952,APPROVE,0.2254401081626216,0.5388998808351186,0.4658258326440549,0.48395793527166636,0,0.0011256290241178166,23581.060654472858,11.40199647228635,10.638065820332962
195540.25655086624,25124.776225054185,2.6066389245349475,23.00595321119241,91651.08375775084,APPROVE,0.12848902148452707,0.7227335419697043,0.468706983279985,0.2741350696022665,0,0.044985899931137885,65491.21967845646,12.18352666709438,11.425754989045952
3056.0000626840742,651.9055907767877,1.4723087294055155,8.916247674529961,883.7529270124869,APPROVE,0.21331988789431544,0.5955197714160654,0.28918616128439795,0.7376559339730216,0,0.0002724805345227029,959.8062920489242,8.02518934239593,6.785308427513389
104888.82139643045,14456.509668613411,2.907760940952693,54.37183231209585,28214.89641380956,REJECT,0.13782698171404367,0.7440989827396645,0.2689981261889722,0.5123715308604778,1,0.05702997408380087,42036.07415689904,11.56066575818397,10.247640800722927
332443.4811159907,41684.71771685898,0.6380239955390513,33.80641675028336,107509.2935043578,APPROVE,0.12538888588498154,0.38950833276962243,0.32339119161986946,0.38773129613366236,1,0.1123872286852214,26595.850150627844,12.714228151049076,11.585341875494688
3127636.2623881954,445800.6282262617,2.6190071870712712,22.09937767876525,851215.8448953836,APPROVE,0.1425359571339213,0.7236811234936333,0.2721594755540446,0.5237221920851951,0,0.6911881500431847,1167555.0493254673,14.955788409213255,13.654422186959447
57725.8040704023,6365.74622655084,2.352130873096051,12.232166966906016,23189.33021346875,APPROVE,0.11027557483282842,0.7016822916951351,0.4017151529875111,0.2745118624794738,0,0.007061116736880639,14973.068229764918,10.96347688657803,10.051490669625073
32306.14679039541,6445.783015089871,2.33567334946775,32.715774615691906,14467.31944529266,APPROVE,0.19952187603525023,0.7002104537125726,0.44781940536448567,0.4455409337897204,0,0.010569206170960348,15055.243604797291,10.38304374759627,9.579716672265112
59664.10801653874,8982.07813214577,2.5498713615389743,9.997482682028872,23980.654084438476,APPROVE,0.15054407801849584,0.7182996514086442,0.40192763927336517,0.37455517687377926,0,0.005964908866340461,22903.143796263983,10.996502673185738,10.08504440386898
1015411.2242009472,97928.83662085356,2.3069695737346967,33.75920398739412,454198.6538838075,REJECT,0.09644253902936344,0.6976083457367106,0.4473051341748048,0.21560794111447454,1,0.34279474648889363,225918.8464755453,13.83080522022634,13.026292146618534
314111.161362567,72218.84085683041,1.9160389327311047,58.28544730774738,100232.13300936128,APPROVE,0.2299149146549137,0.6570690504932938,0.3190976486622422,0.7205158534348008,1,0.18308109544373233,138374.11075839883,12.657505402900632,11.515254081730138
56414.39257694996,7152.117642726128,0.480610145278924,54.90326088038333,13928.43660099277,APPROVE,0.12677824427464227,0.32460276380747377,0.24689509121265824,0.5134903397712526,1,0.030973341130606444,3437.3802993225595,10.940497318281826,9.541759620944642
454309.9104260032,72103.78585019894,0.1943259205246305,14.44002153105774,191439.51072849595,APPROVE,0.1587105722227977,0.16270761371340675,0.4213852842192777,0.3766400445541163,0,0.065602448883244,14011.634558650736,13.026537067364913,12.162332390404103
197630.6371723213,45710.864032388585,2.770458758665492,53.978868500882335,60898.369275115016,APPROVE,0.23129442219290944,0.7347802843084437,0.3081423515424662,0.7506089994936446,1,0.1066787817567032,126640.06362469836,12.194160158627499,11.016978096913897
1129504.931606087,197491.2255564552,1.8882859121101403,4.91039142380159,453362.0985830952,APPROVE,0.1748475991827984,0.6537738885865997,0.4013812475687397,0.4356147683577429,0,0.055463113293001305,372919.89898362046,13.93729086640902,13.02444862552787
39970.37414253193,2933.010391855045,2.4099581438309112,22.69298672078842,11239.396714632649,APPROVE,0.07337960814167283,0.7067412684202182,0.2811931825945297,0.26095799145843285,0,0.00907047169641422,7068.4322797917575,10.595918830462223,9.327269417720975
84514.27270255145,20111.559313065027,1.496414819386395,15.07116244682386,18962.37359278423,APPROVE,0.23796642472269502,0.5994255472951429,0.22436889044200184,1.0606034742780353,0,0.012737283329753244,30095.235397038974,11.34468753905542,9.850264692089846
74293.86775618853,13041.665204685924,0.440193747990944,3.97742668078514,36981.59574658812,APPROVE,0.17554161061428356,0.3056489785523718,0.497774538646329,0.3526528518145173,0,0.0029549841183218704,5740.859486493779,11.215797153706207,10.518202695733176
8716.474230163398,1019.6629434472748,0.4630387973873963,41.995867755191874,2151.752771609599,APPROVE,0.11698112293141723,0.31649112669757096,0.24686045237917978,0.4738755106538216,1,0.0036605589906147993,472.14350307431874,9.073084822441439,7.674502661049421
294266.3398638645,22909.93360677505,2.0881393329640168,47.03209324057288,146110.97641424384,REJECT,0.07785441453267744,0.6761804141006186,0.4965262981890443,0.15679816923420165,1,0.1383996193403938,47839.13347990116,12.592243952405358,11.89212856846701
274336.4479584889,57282.83240072041,1.347887095208442,45.9322562425661,135298.34120011498,APPROVE,0.20880503785405918,0.5740851414700495,0.49318397976993417,0.423381631235193,1,0.1260089202430471,77210.79056991906,12.522114189512235,11.815244944968274
164427.81088837102,28612.831714187483,0.6815217074309764,29.28697416440324,72043.29409842113,APPROVE,0.1740145511857027,0.4053005705601048,0.43814543117241195,0.39716162444069236,0,0.048155930493971044,19500.265924288244,12.010232994962674,11.185036404654229
101806.14383077546,15952.23052311156,1.525624185550167,32.53208111970423,40501.22144306584,APPROVE,0.15669221839526434,0.6040582737046581,0.39782688862459925,0.3938703563678008,0,0.03311965729587064,24337.108699530592,11.530835555791363,10.60911210203647
9597.505653161605,2195.7031064882394,0.2862059175178888,60.8299740483025,3583.1530599987464,APPROVE,0.22877851661019155,0.22251951543669385,0.37334211507532544,0.6127851838093145,1,0.005838160198102569,628.4232221893453,9.169362704210478,8.18427747965579
70172.33011935127,14576.157273417077,1.7877170655517565,22.799591781365898,32267.375091610367,APPROVE,0.20771944224490618,0.6412835390086203,0.4598304636133504,0.45173049347936983,0,0.01599900481068456,26058.04510785407,11.158723604998986,10.381842930248952
82007.90851875118,6588.103358280769,0.8800808728617832,32.85833899501695,23522.48064695486,APPROVE,0.08033497594655024,0.468107987036834,0.2868318564858464,0.2800768956795227,0,0.026946436583814647,5798.063754059383,11.314583160818017,10.065754377753871
32710.305546332947,3674.8200939420663,2.4129213918478456,18.8908839828141,11131.459716864529,APPROVE,0.11234441355910964,0.7069958885110526,0.3403043637454632,0.3301292182169597,0,0.006179265871181763,8867.052015865122,10.39547603249451,9.317620418672762
117880.7237637733,11752.452117942004,1.000049680878364,47.59491652842039,45480.38611703805,APPROVE,0.09969782796289317,0.500012419911075,0.3858169908099506,0.2584070435923422,1,0.05610523207846572,11753.035990086155,11.677437059783172,10.725058424907475
365163.9513995026,72590.67113494495,1.4201384323372237,46.19524675485083,118078.37196380406,APPROVE,0.19878925851453536,0.5868004959392921,0.3233571427608473,0.6147668698988923,1,0.16868838840876377,103088.80190788767,12.808104452121272,11.679112321085434
7077078.946945275,401316.284928944,0.1336995657334918,33.552196724204514,2323022.404693012,APPROVE,0.056706486947155896,0.11793209574618613,0.3282459362270804,0.1727560974522663,1,2.37451545060634,53655.81301677807,15.772371943722286,14.65838008690326
230765.10845824223,37840.38641062469,0.3100959746042208,29.133052635406436,69018.47482711235,APPROVE,0.16397793697426336,0.23669714327448457,0.29908540025062536,0.5482645987963783,0,0.06722892051129246,11734.151503402976,12.349159959065032,11.142143987627282
272420.13878282334,55162.82713627077,1.238231313579386,30.10360813901332,100596.4606986304,APPROVE,0.20249173714813812,0.5532186535265664,0.36926954500536074,0.5483575341833253,0,0.08200829107093739,68304.33990569715,12.51510445223936,11.518882294764891
140239.6702782738,31603.4482760714,1.4918226206796583,32.719066890772694,63833.22146243623,APPROVE,0.22535312735234994,0.5986873256141946,0.4551723584045348,0.4950940521569791,0,0.045885111525747486,47146.73902972287,11.851115299092207,11.064044712087593
3506.7942126888547,415.2617699671282,1.8400595895459808,6.764099286707154,913.374407443304,APPROVE,0.11841634974318149,0.6478947118993856,0.2604585134018939,0.45464572532694353,0,0.00023720304232677458,764.1064019998514,8.162742689481995,6.818240123728578
154349.1077316632,33069.52182543033,0.9458214782569794,33.280396452018294,74138.49327630675,APPROVE,0.21425146093440256,0.48607823935843475,0.4803299116260324,0.4460506325935642,1,0.05136799497325034,31277.86401817996,11.94697872790002,11.21370364199438
183590.02394524156,13241.67784460411,2.1154474697669734,56.89403837780267,74670.89044465063,REJECT,0.07212634739104144,0.6790188216286,0.4067262961244688,0.17733386820155073,1,0.10445177868122285,28012.073891837153,12.120465866786274,11.220859001034174
22442885.66325893,4921510.683723203,2.594354951848693,16.873682327409085,10031565.107192315,APPROVE,0.21929045834690364,0.7217859634353397,0.446981963804009,0.4906024763966926,0,3.786941231921949,12768145.612893537,16.92648426952812,16.121247290041534
110777.40100436396,8363.442584350192,2.3615678677907144,32.347850774297825,40639.48801858372,REJECT,0.07549773246639649,0.7025197647854664,0.36685720778900355,0.2057959632888519,0,0.035834108368537156,19750.837271313947,11.615287097508958,10.612520090511556
297477.74209074344,38510.71233598661,0.2148945935102357,25.95142364225924,129062.20889664508,APPROVE,0.12945745811207346,0.17688332358886671,0.4338550104272191,0.29838875891878275,0,0.07719970909139616,8275.743873231462,12.603098046257616,11.768057554784061
151839.06569275053,31804.06996886297,1.493470147047704,21.073410761815943,31105.769097312917,APPROVE,0.20945907315591072,0.5989524874865613,0.2048601192018402,1.0224492398617584,0,0.03199767001033687,47498.42905311325,11.930583046488225,10.345180730345877
